IsBadBuy,RefId
0.09712527894249828,73121
0.11489557569989861,73122
0.049525464151040824,73123
0.23408645511439233,73124
0.05740905874203735,73125
0.16902253483686316,73126
0.10655607145821268,73127
0.15459295161204972,73128
0.08509053047318053,73129
0.048432966096625465,73130
0.10782962594249017,73131
0.11459891818178039,73132
0.05574983578515212,73133
0.13742306296549367,73134
0.07306491399429528,73135
0.10098172664955615,73136
0.7469046288199976,73137
0.15621882471113832,73138
0.08710661146426711,73139
0.751360743100108,73140
0.08516966504727974,73141
0.13570317205319216,73142
0.18674854777274402,73143
0.05384687646782209,73144
0.08872325451788436,73145
0.15994471441782016,73146
0.060766589890032995,73147
0.05245378743012338,73148
0.08667980109485515,73149
0.08657041986104601,73150
0.18562549489538163,73151
0.04042822015298193,73152
0.09153083038613216,73153
0.19942204545553702,73154
0.06314366576564463,73155
0.05307810727564462,73156
0.0898134177377995,73157
0.07162223562468188,73158
0.11277178312563597,73159
0.7311685506948521,73160
0.10782406890130672,73161
0.7633954094787523,73162
0.10586673329333213,73163
0.15621882471113832,73164
0.13157033948028918,73165
0.08984414578364976,73166
0.07087344266151709,73167
0.04134800176552015,73168
0.227912498322172,73169
0.047954249134489195,73170
0.10233318718643945,73171
0.15621882471113832,73172
0.059368034965693345,73173
0.06093294679526172,73174
0.11277178312563597,73175
0.0844052344893663,73176
0.08939252177654806,73177
0.1058003478295205,73178
0.04499838868108286,73179
0.07149220938610716,73180
0.15621882471113832,73181
0.07132145043687715,73182
0.14296626349225525,73183
0.05707940688671351,73184
0.1815988293712813,73185
0.07609178983134746,73186
0.10945230745742357,73187
0.09255405398088928,73188
0.07520725880887318,73189
0.13469675201065437,73190
0.7213985126001609,73191
0.7409482615523167,73192
0.05574983578515212,73193
0.1736364755831233,73194
0.07816725966364187,73195
0.06663366236443388,73196
0.6619348536947417,73197
0.04499838868108286,73198
0.060878112065952714,73199
0.10813616915385775,73200
0.19942403367735717,73201
0.689989259295668,73202
0.09435900925861897,73203
0.06663366236443388,73204
0.10945230745742357,73205
0.0659401503520786,73206
0.07665244132009032,73207
0.0659401503520786,73208
0.11619935325677322,73209
0.11044623474159915,73210
0.11175955708488082,73211
0.05308900208279989,73212
0.08166622856145121,73213
0.08554948691998022,73214
0.13682360142207228,73215
0.060766589890032995,73216
0.10086447923640517,73217
0.09572959650754759,73218
0.10782406890130672,73219
0.11282872567373634,73220
0.13469675201065437,73221
0.10586673329333213,73222
0.04862600161510763,73223
0.06504087620174434,73224
0.09712527894249828,73225
0.06456340919151667,73226
0.07674655659515532,73227
0.11457026298525998,73228
0.07306491399429528,73229
0.05066707731394899,73230
0.09950109301971226,73231
0.7492055264516283,73232
0.7508214773971245,73233
0.09638252744356354,73234
0.10468225332298677,73235
0.07311768910999657,73236
0.0818614244602365,73237
0.04496755428981263,73238
0.054185417168163635,73239
0.07191929905388504,73240
0.06420759936288212,73241
0.06466371135985718,73242
0.5508209580531308,73243
0.03637017399075308,73244
0.0772949635951693,73245
0.5479164165375543,73246
0.09422274717741434,73247
0.0508703099373841,73248
0.03645780523275282,73249
0.058770475217270614,73250
0.044074439175802234,73251
0.04936666304463846,73252
0.05314691642021974,73253
0.47471912694388707,73254
0.07132145043687715,73255
0.08497797875986014,73256
0.08717825430010301,73257
0.17803970381130288,73258
0.11234311193956625,73259
0.11912405273608609,73260
0.6838219911525404,73261
0.0982373136749671,73262
0.08877904605931866,73263
0.11330068189664962,73264
0.08575605590819198,73265
0.04638520778986309,73266
0.03863468478857094,73267
0.05861167114924855,73268
0.0629423798340033,73269
0.07037185240464697,73270
0.04308798128216868,73271
0.7224847104470941,73272
0.10898230840639224,73273
0.10382868317464339,73274
0.6798436306331594,73275
0.036675238883708404,73276
0.0527541930403516,73277
0.06528700430263729,73278
0.10221867378207247,73279
0.09432877140137318,73280
0.054462322528355554,73281
0.14324735814985373,73282
0.08844065519886372,73283
0.2042858621535355,73284
0.13685976775444225,73285
0.7067779940768143,73286
0.10959077145896777,73287
0.09682134591311085,73288
0.06008143253086931,73289
0.10000555112159414,73290
0.20343283343753682,73291
0.049137505943450274,73292
0.08602562488563714,73293
0.09925790333408342,73294
0.7201893344360766,73295
0.13342610291642257,73296
0.12034290060572653,73297
0.06918563374780733,73298
0.13588722918429266,73299
0.049311360595928895,73300
0.10124904042321661,73301
0.10633521946366686,73302
0.10382868317464339,73303
0.05406611095865027,73304
0.6503746656072841,73305
0.7204606478147942,73306
0.043761481496790544,73307
0.08461706453718708,73308
0.10399126088409696,73309
0.17717763151162383,73310
0.12380941449093942,73311
0.17510352715193406,73312
0.0754726696770375,73313
0.07797906175437704,73314
0.06869820389968306,73315
0.4457173437550531,73316
0.04903485121826219,73317
0.061994983288105314,73318
0.08844065519886372,73319
0.06556573094454968,73320
0.050422622598261455,73321
0.04803549293147648,73322
0.1040964523491311,73323
0.6765968786871871,73324
0.6969263868295884,73325
0.693397613308544,73326
0.07123878919768663,73327
0.056668168017638604,73328
0.05027728767072391,73329
0.050683222409329785,73330
0.04861860968007589,73331
0.04738423669750392,73332
0.09654310897390272,73333
0.0941576183978977,73334
0.044905263654206794,73335
0.11123675929328199,73336
0.05495661151067709,73337
0.05607922614502498,73338
0.4835550217062711,73339
0.4457983845801926,73340
0.143358800715684,73341
0.12628141103979307,73342
0.04118767305521123,73343
0.054828618304205184,73344
0.061249138887812304,73345
0.04705148730017239,73346
0.08532972873202292,73347
0.18200306981230463,73348
0.7091619346308929,73349
0.058671557832235335,73350
0.11396631871185732,73351
0.047237240671231195,73352
0.6772634456219315,73353
0.053340412249513885,73354
0.0982373136749671,73355
0.07444809535797145,73356
0.1079002288369727,73357
0.06732584363973385,73358
0.04388344292928582,73359
0.23711039544957505,73360
0.06542687661965811,73361
0.053362440247389405,73362
0.08440663317904717,73363
0.06836329531416165,73364
0.06063606399608057,73365
0.05965682499293042,73366
0.07658888296618502,73367
0.19042305406075485,73368
0.05840808768472125,73369
0.0439709492320519,73370
0.05811910337330755,73371
0.04064787848547212,73372
0.060161388050999035,73373
0.6610701989671403,73374
0.0873412802891743,73375
0.16972670129634054,73376
0.14211757348819587,73377
0.08510564778932528,73378
0.049311360595928895,73379
0.03805161185444321,73380
0.11055355647976356,73381
0.06811287292514841,73382
0.11691052277151757,73383
0.09588791301907494,73384
0.06013423364562394,73385
0.06836329531416165,73386
0.0445622709032037,73387
0.06434003593858847,73388
0.0641401377103447,73389
0.04923193997584425,73390
0.04935490841866777,73391
0.09738156000977045,73392
0.04935490841866777,73393
0.07828692730109245,73394
0.04103224948846938,73395
0.09654310897390272,73396
0.044089627833184854,73397
0.04920845404851684,73398
0.05937785711395856,73399
0.16369028172029676,73400
0.03474535676163234,73401
0.07454208846792791,73402
0.43236389850948176,73403
0.09172661603577814,73404
0.13595098301590078,73405
0.051251241766933346,73406
0.5948321242408935,73407
0.04182335322848205,73408
0.04936666304463846,73409
0.05229010617036751,73410
0.04720230151194381,73411
0.07321820415920258,73412
0.052306182287362085,73413
0.6910383819214947,73414
0.0436911033811027,73415
0.05120500146319162,73416
0.7204606478147942,73417
0.6997508506670633,73418
0.7679640589229856,73419
0.03709065771497776,73420
0.12791941492345435,73421
0.6997508506670633,73422
0.08516967370298573,73423
0.7070800980851748,73424
0.10499112905322858,73425
0.07433220263431325,73426
0.03799005165136137,73427
0.041134563970683685,73428
0.09079300226568217,73429
0.04877193522755591,73430
0.098891902610764,73431
0.060586194316221524,73432
0.6202139098607131,73433
0.07628471983461686,73434
0.06954883503558275,73435
0.08109624685354193,73436
0.06378161664366551,73437
0.06776981301796514,73438
0.07645095409519889,73439
0.6645842507607629,73440
0.08779395655816351,73441
0.06123287151759031,73442
0.047084448596327745,73443
0.06374346815025717,73444
0.07797906175437704,73445
0.05335232253127298,73446
0.06097776987145401,73447
0.0461325892039494,73448
0.08937948698332016,73449
0.09411365664082588,73450
0.10316815759247493,73451
0.10341515444040537,73452
0.07222224312880497,73453
0.11619935325677322,73454
0.06239984030516699,73455
0.13728291920130511,73456
0.07318216948087684,73457
0.5465511260297616,73458
0.05604658838244244,73459
0.13927178209264643,73460
0.489249413429274,73461
0.08105428021968408,73462
0.05065136085218537,73463
0.1804396205440121,73464
0.06841167847067066,73465
0.09612553048714971,73466
0.47121562460559724,73467
0.05823535347953659,73468
0.06611874268348877,73469
0.05466978963557445,73470
0.07791984488405093,73471
0.06874063494247151,73472
0.04315625766689038,73473
0.06234161670997012,73474
0.06817615670898228,73475
0.09454290586592963,73476
0.7142167569717977,73477
0.10680110324311537,73478
0.10408596922859328,73479
0.7533214508545888,73480
0.11051618856543806,73481
0.13016800564827907,73482
0.125613193816242,73483
0.0514002783845166,73484
0.07808690268491976,73485
0.7533214508545888,73486
0.049850182616846914,73487
0.07132145043687715,73488
0.04285431159434435,73489
0.05877070963962627,73490
0.7533214508545888,73491
0.06810110832814324,73492
0.7070670422489378,73493
0.12504125912723418,73494
0.053811099283767296,73495
0.07043038793500558,73496
0.0585098624383923,73497
0.5396253300110463,73498
0.052609357798534574,73499
0.06503903683488572,73500
0.11070636936595776,73501
0.07803704271260549,73502
0.06874063494247151,73503
0.11421233150987643,73504
0.06817615670898228,73505
0.10341515444040537,73506
0.5529800940425972,73507
0.040805427372186266,73508
0.09137497620488928,73509
0.10709683346173231,73510
0.054818535389217236,73511
0.05460036632989627,73512
0.05937355274401406,73513
0.06033311985528112,73514
0.045607858339922154,73515
0.05105886478278188,73516
0.045973578551275054,73517
0.10199044183637145,73518
0.058103457594182215,73519
0.5709531961047704,73520
0.10076811786490308,73521
0.07019656353505882,73522
0.05777259072027544,73523
0.6089848303475922,73524
0.06936787757071823,73525
0.07323608804550791,73526
0.05065136085218537,73527
0.05170570996534934,73528
0.07323608804550791,73529
0.060037467705485716,73530
0.5411445783846002,73531
0.09167729807860771,73532
0.08552437545956741,73533
0.04042822015298193,73534
0.07506497899881537,73535
0.07551680244616837,73536
0.6022601010695549,73537
0.047868023053389934,73538
0.09872191201884913,73539
0.10752330804007597,73540
0.06819392632408883,73541
0.06029007775618753,73542
0.0466174678759758,73543
0.16113937006172357,73544
0.06440992750471541,73545
0.043826768184699945,73546
0.040447830884965,73547
0.08705532815238874,73548
0.5239120392822834,73549
0.5817643325118795,73550
0.08944618318406479,73551
0.1650793733981254,73552
0.08203391576447265,73553
0.12640769795092743,73554
0.05239898598010001,73555
0.07296752446289585,73556
0.08462764184772223,73557
0.04910513672352643,73558
0.05415816240868238,73559
0.5502710458728143,73560
0.06819599924011652,73561
0.07268267966968255,73562
0.054818535389217236,73563
0.08790069595373377,73564
0.051261955626867375,73565
0.5362927493406383,73566
0.6206956190387026,73567
0.09472745570267387,73568
0.0629686778936139,73569
0.0771387551323548,73570
0.055236157431080964,73571
0.5495550809641929,73572
0.06532777978774897,73573
0.05778130855507032,73574
0.054818535389217236,73575
0.07625123550745476,73576
0.039970323640748325,73577
0.056780379182096975,73578
0.12317173969981582,73579
0.09429686523752755,73580
0.6173995600103088,73581
0.06970163622312966,73582
0.11007617363683596,73583
0.09909396648899242,73584
0.08182834190084068,73585
0.05127473235525035,73586
0.7183526226385236,73587
0.09774728500292582,73588
0.1953237042168543,73589
0.08457660268723102,73590
0.15228223004951877,73591
0.05179224676909845,73592
0.050882330458948945,73593
0.06613742991353344,73594
0.06162955535917595,73595
0.730660045886718,73596
0.206911217100207,73597
0.06000000848862025,73598
0.1279387299826224,73599
0.06644982047986994,73600
0.058353780842500036,73601
0.04712491108612135,73602
0.04978406890801086,73603
0.08025748480729522,73604
0.1163772400199159,73605
0.060665021597652365,73606
0.09320451312136216,73607
0.1359617165596167,73608
0.21801542005127386,73609
0.08866142947542247,73610
0.18748788263687613,73611
0.720860962125929,73612
0.05879958087871286,73613
0.12234883448095404,73614
0.25175073309126966,73615
0.05316232497059019,73616
0.102479418942391,73617
0.14422566812842835,73618
0.09683702932168589,73619
0.09369498145280661,73620
0.06531067278499042,73621
0.05649427017962141,73622
0.18967448609028909,73623
0.18635266009963602,73624
0.20266956067983466,73625
0.0748296169815167,73626
0.10262671316643555,73627
0.12779611090217066,73628
0.08449273566341989,73629
0.20242590192692497,73630
0.18993522825984746,73631
0.07520200526184742,73632
0.2730047031481,73633
0.07995532658634638,73634
0.0886187114276035,73635
0.19529729091485337,73636
0.1137320104541271,73637
0.047956786468219215,73638
0.0885030372296978,73639
0.062015454960088964,73640
0.04550687521304182,73641
0.05879958087871286,73642
0.16685989779190166,73643
0.1777289634105616,73644
0.1252079563389463,73645
0.7578624706469812,73646
0.09504192368195323,73647
0.09042435845723679,73648
0.7740992943781374,73649
0.7278174570869741,73650
0.10657218283995915,73651
0.6825944949746383,73652
0.717667643623735,73653
0.7078770200066372,73654
0.717667643623735,73655
0.7297821236338343,73656
0.7420568308535531,73657
0.6903737726735966,73658
0.7029286479780954,73659
0.717667643623735,73660
0.6923860529926971,73661
0.6968379956071908,73662
0.72080220244563,73663
0.752898753479264,73664
0.7078770200066372,73665
0.1815971911851436,73666
0.08402574230077596,73667
0.0775893221005988,73668
0.19900586561518918,73669
0.1212061725479189,73670
0.14011265931651326,73671
0.08025748480729522,73672
0.18993522825984746,73673
0.10462358647827821,73674
0.1377813400668043,73675
0.08627257206181305,73676
0.08403719393692731,73677
0.16858495966191972,73678
0.10719848463049228,73679
0.11395805397156032,73680
0.2664865902960787,73681
0.13718497366243798,73682
0.08313621957998431,73683
0.0500913024392952,73684
0.10882613877072343,73685
0.14031556528785533,73686
0.1151554921223944,73687
0.11928617492321562,73688
0.06836612491878734,73689
0.10262671316643555,73690
0.07708810561097998,73691
0.08537738977484681,73692
0.03939105729601766,73693
0.1302354800131355,73694
0.14143745949119196,73695
0.10601138439282608,73696
0.10657218283995915,73697
0.14557627973559636,73698
0.08025748480729522,73699
0.2165779316145114,73700
0.09743853210662251,73701
0.055668742914685605,73702
0.18118266139943662,73703
0.1707258384383823,73704
0.07262781636710629,73705
0.19806871555233874,73706
0.16834917949583633,73707
0.08793753968881139,73708
0.07564001176983448,73709
0.0883599973723206,73710
0.08522644701070756,73711
0.13219812106097065,73712
0.10397680254367136,73713
0.12010704722559325,73714
0.07181893149610433,73715
0.10412599927772069,73716
0.1310447519337811,73717
0.09168438331229754,73718
0.059954272077170245,73719
0.07651668601779747,73720
0.06231844705685141,73721
0.7125676690199895,73722
0.06531067278499042,73723
0.05789516609446415,73724
0.10657218283995915,73725
0.059682205092755854,73726
0.0760419110360167,73727
0.11397940606596393,73728
0.057401238000008334,73729
0.14907015701126247,73730
0.14650389090053212,73731
0.15364604534655563,73732
0.0749818483245938,73733
0.06728651264351321,73734
0.04538213618546057,73735
0.06862381114479864,73736
0.0725264271267408,73737
0.14907015701126247,73738
0.036706870205332295,73739
0.13915156896122718,73740
0.06796278215951587,73741
0.09690488152939693,73742
0.08449273566341989,73743
0.7152231731732481,73744
0.04041029023941217,73745
0.044644241883565756,73746
0.1520570022827308,73747
0.102479418942391,73748
0.04437676979394457,73749
0.05333569968111742,73750
0.15378453916416884,73751
0.7317312629896823,73752
0.05714715909059526,73753
0.11145766067810665,73754
0.10690998632301157,73755
0.06007820655908834,73756
0.059682205092755854,73757
0.08060382590277991,73758
0.06178517114061036,73759
0.713509133293584,73760
0.04559207576154404,73761
0.05312004507211013,73762
0.2527420826050047,73763
0.10008243755327302,73764
0.06862381114479864,73765
0.07702499538168044,73766
0.7119520169737359,73767
0.11244539998371521,73768
0.08983701040205976,73769
0.14907015701126247,73770
0.11109071624155262,73771
0.046178950854641986,73772
0.049334398830884016,73773
0.1515290637646283,73774
0.06673019544810638,73775
0.05545586799447629,73776
0.1435866278467137,73777
0.08674254488564197,73778
0.06308469087406109,73779
0.048061105169567374,73780
0.14650389090053212,73781
0.06646555179843655,73782
0.09575531311706913,73783
0.09042732434292948,73784
0.068680994932777,73785
0.13395585158064743,73786
0.1907452120533729,73787
0.08238547850372563,73788
0.039233170825393376,73789
0.09755106160075815,73790
0.12242776759200864,73791
0.1163154838836216,73792
0.09020708306907882,73793
0.10859868557539246,73794
0.06471622894790377,73795
0.06811647529454778,73796
0.06435846906367643,73797
0.08613700627437758,73798
0.08019995113042562,73799
0.05084084731521656,73800
0.08613700627437758,73801
0.05069700575493636,73802
0.08325007554806793,73803
0.05245835381726541,73804
0.07805666447640659,73805
0.22260734490860173,73806
0.05316232497059019,73807
0.06921875963615115,73808
0.102479418942391,73809
0.048341869154503524,73810
0.046476691607440966,73811
0.09903016201045037,73812
0.05102840625078856,73813
0.05370661509865515,73814
0.07331890079569124,73815
0.696523940678218,73816
0.0814844650215698,73817
0.09291326597263656,73818
0.7317312629896823,73819
0.1465430242060941,73820
0.18715089563374562,73821
0.06217505279438117,73822
0.07101530193987766,73823
0.08641044191861462,73824
0.10147404093500763,73825
0.08025748480729522,73826
0.23240768655556934,73827
0.09504192368195323,73828
0.06857341466272927,73829
0.1520570022827308,73830
0.10972455388031865,73831
0.06292244062585892,73832
0.14853808107887087,73833
0.7244303085905923,73834
0.09703654914624338,73835
0.07885222618988524,73836
0.08060382590277991,73837
0.04459811316967092,73838
0.102479418942391,73839
0.09279671365348179,73840
0.08035193877376015,73841
0.05769094056571371,73842
0.0618715224684774,73843
0.0879562773962545,73844
0.06569300635656261,73845
0.06234960652555512,73846
0.085752416022623,73847
0.7199791257863029,73848
0.21525745517905778,73849
0.7242524223950508,73850
0.0895987167482206,73851
0.09585048342309904,73852
0.12075697554952627,73853
0.10257235821355916,73854
0.09711299208549837,73855
0.07959856096927728,73856
0.14840410621324707,73857
0.07727872992807629,73858
0.08905718030059498,73859
0.09825114333257035,73860
0.06455253181062927,73861
0.111006943443094,73862
0.10281127748411101,73863
0.050946963973326945,73864
0.1362034071744526,73865
0.17437570127894952,73866
0.04034641272656784,73867
0.04987907950416842,73868
0.09573397481242708,73869
0.08705558760277804,73870
0.07646689637457667,73871
0.07567994247097991,73872
0.0745187406678994,73873
0.06792456197766934,73874
0.09084869761361727,73875
0.10372799904673581,73876
0.12943228804845816,73877
0.11941491934011945,73878
0.03803980281538267,73879
0.16514549139957121,73880
0.08607971264311146,73881
0.09460962547073885,73882
0.06255675156838682,73883
0.11228092763707942,73884
0.13668293479841456,73885
0.0688935711811495,73886
0.281319142326041,73887
0.08067858436701632,73888
0.04877918126475835,73889
0.06461450064162552,73890
0.0616775982779769,73891
0.04589180409366544,73892
0.060845565314546865,73893
0.1324281416275735,73894
0.05934278610449369,73895
0.06857778560444577,73896
0.05102840625078856,73897
0.08813144554513554,73898
0.0616775982779769,73899
0.09573397481242708,73900
0.1202889117160923,73901
0.060845565314546865,73902
0.10087561572077117,73903
0.06303091087374386,73904
0.7505063660998149,73905
0.09528450035647776,73906
0.21649903339985418,73907
0.04532122167139571,73908
0.14167849149696837,73909
0.20620898568784593,73910
0.04889519401792338,73911
0.07972780838073958,73912
0.07199078919057039,73913
0.7622088803328959,73914
0.08317093761482501,73915
0.07802375856878102,73916
0.055289444249666884,73917
0.0947538969137876,73918
0.11497194682405112,73919
0.7350542913553825,73920
0.7236942595893049,73921
0.05848256339308489,73922
0.7553167455655765,73923
0.10087561572077117,73924
0.07009121765270436,73925
0.1362034071744526,73926
0.07610331703703467,73927
0.08639617135915728,73928
0.1064749817474354,73929
0.1719587687948196,73930
0.08521774198705323,73931
0.09445220532279258,73932
0.1070243856532417,73933
0.07982440309344181,73934
0.14086275944149393,73935
0.11697043892470847,73936
0.09703654914624338,73937
0.08905718030059498,73938
0.14217405215462148,73939
0.11562555684842048,73940
0.07610331703703467,73941
0.08373566235705153,73942
0.07922053872327836,73943
0.21739189846320162,73944
0.0947538969137876,73945
0.14424641008793795,73946
0.0931751801018341,73947
0.230834068412265,73948
0.1708997897180812,73949
0.05366807679342974,73950
0.03999267107668688,73951
0.048829450250686766,73952
0.1406852345659004,73953
0.04719340904599005,73954
0.7415338825361601,73955
0.1016634458746426,73956
0.11018420234094499,73957
0.08916351129564634,73958
0.1065775212572736,73959
0.1548119750938121,73960
0.056145268346046544,73961
0.09157838565391224,73962
0.15401624636214697,73963
0.23543136715872973,73964
0.05768104741643145,73965
0.06914019548188298,73966
0.049142770794253034,73967
0.11358031871558373,73968
0.21456507082852289,73969
0.08123831715013,73970
0.14284432032404004,73971
0.21556496898407862,73972
0.05650274322477028,73973
0.14161853000866217,73974
0.0596221847774231,73975
0.054229586562174574,73976
0.730703606403546,73977
0.04719340904599005,73978
0.11872001282981305,73979
0.04532122167139571,73980
0.061195300071650714,73981
0.06496342578134906,73982
0.05650274322477028,73983
0.06433424641295175,73984
0.04920845404851684,73985
0.04816182748806207,73986
0.07566801152882544,73987
0.0609412640945213,73988
0.5281982558259842,73989
0.16841930777016942,73990
0.05612484659653539,73991
0.04442087354296703,73992
0.043698420136341044,73993
0.053833072407391123,73994
0.06574206073105157,73995
0.057480290960555416,73996
0.0394224662747777,73997
0.06658916890016622,73998
0.11677855107864532,73999
0.04971954193307647,74000
0.04256982528144797,74001
0.555902052997116,74002
0.049589908928203134,74003
0.09294601276388006,74004
0.0439709492320519,74005
0.14469315822463405,74006
0.05069819053990481,74007
0.053815697677468036,74008
0.03741010992588367,74009
0.6814162127232526,74010
0.2138609033787125,74011
0.14761703428508577,74012
0.06586795963303295,74013
0.10185451987124215,74014
0.0982373136749671,74015
0.14484357240779264,74016
0.6665682082291944,74017
0.13083352257486786,74018
0.0917604879427059,74019
0.08046416721408042,74020
0.06008143253086931,74021
0.04877193522755591,74022
0.051753275280482465,74023
0.12764720490761425,74024
0.11140452015136018,74025
0.06099281778415322,74026
0.08231462527733978,74027
0.08922913167946742,74028
0.057347417935195814,74029
0.04803549293147648,74030
0.23806903197314414,74031
0.045571639455227506,74032
0.1833111280142939,74033
0.17065182519565544,74034
0.05736006500658112,74035
0.04871245636322579,74036
0.6910747384809337,74037
0.08394768284473703,74038
0.07537101073236066,74039
0.08646239561446656,74040
0.10185451987124215,74041
0.11256296562751462,74042
0.10137471806684059,74043
0.17065182519565544,74044
0.0781235643039071,74045
0.06434003593858847,74046
0.05314691642021974,74047
0.07357656563549252,74048
0.08838496309784745,74049
0.11236410984317124,74050
0.10137471806684059,74051
0.0783424687980412,74052
0.10621719196951372,74053
0.06099281778415322,74054
0.17803788137491336,74055
0.044575178223166395,74056
0.06063606399608057,74057
0.051669247234587566,74058
0.059008515303287726,74059
0.1204186535019066,74060
0.12722386733893287,74061
0.06811312154045729,74062
0.7055688524058128,74063
0.07939538889852508,74064
0.05506500762741357,74065
0.1244482398127883,74066
0.07168454837018591,74067
0.059171443363333305,74068
0.13380144231560454,74069
0.09878842164869703,74070
0.06052380191386097,74071
0.05532364394489866,74072
0.08354733051537303,74073
0.0720596399348719,74074
0.16004707395580456,74075
0.044145449368495654,74076
0.09840657836168464,74077
0.11251106494722629,74078
0.03934825158444889,74079
0.051592571859538854,74080
0.042877023669167284,74081
0.07037185240464697,74082
0.0555615932616974,74083
0.04645188251716469,74084
0.06961706544950398,74085
0.04722534587871014,74086
0.05303625367935449,74087
0.07492235122830386,74088
0.06415773251187251,74089
0.04836359375399756,74090
0.07051264017800282,74091
0.05406611095865027,74092
0.056046531752223634,74093
0.07342904121028712,74094
0.09316711621703637,74095
0.6992244118403611,74096
0.0990967829039682,74097
0.10575389409525487,74098
0.05453726274615515,74099
0.08354733051537303,74100
0.09316711621703637,74101
0.6981639311813522,74102
0.11277373135710586,74103
0.05406611095865027,74104
0.06252342126968458,74105
0.050422622598261455,74106
0.14638310827204118,74107
0.0790893295723786,74108
0.11677855107864532,74109
0.20343283343753682,74110
0.041402269170666334,74111
0.03780619383231785,74112
0.09556140706941339,74113
0.0780250827064139,74114
0.08107812225952953,74115
0.7537127538605883,74116
0.17539199591343932,74117
0.2125848879917782,74118
0.18578718321437754,74119
0.06171664586098652,74120
0.05585965954599695,74121
0.06780659858254365,74122
0.7067779940768143,74123
0.10863459423533912,74124
0.06099281778415322,74125
0.0514002783845166,74126
0.061501344311371706,74127
0.043761481496790544,74128
0.09013024673028716,74129
0.061501344311371706,74130
0.5529800940425972,74131
0.03455758537971189,74132
0.04640048506584614,74133
0.040502473152706296,74134
0.18178057686086882,74135
0.049498814188751926,74136
0.05504710108728131,74137
0.06165648298132175,74138
0.04343744399366922,74139
0.13866495822094757,74140
0.048454283237826586,74141
0.040590712691080166,74142
0.09540565142872627,74143
0.05476921988367861,74144
0.51860493894194,74145
0.04150026049064427,74146
0.09509271913397978,74147
0.1296210934941387,74148
0.0547379247545313,74149
0.04206971105270955,74150
0.10590109480699994,74151
0.05489148092605944,74152
0.047955257572670294,74153
0.07722758208602085,74154
0.05167877243897198,74155
0.4458286794300457,74156
0.1834927293828536,74157
0.13866495822094757,74158
0.03752548621143229,74159
0.5075476919887988,74160
0.07685386252265695,74161
0.13866495822094757,74162
0.18797145278130312,74163
0.04256033096614281,74164
0.06019100165047486,74165
0.08627553773682982,74166
0.06338767754419791,74167
0.7111737603589267,74168
0.08047991874259991,74169
0.06535204584553696,74170
0.6512756837415058,74171
0.054075711718517876,74172
0.08523250953180446,74173
0.21227580658239695,74174
0.07825017598260654,74175
0.056909615909873146,74176
0.07510272760493372,74177
0.13588722918429266,74178
0.7070800980851748,74179
0.049589908928203134,74180
0.13132908274564276,74181
